gene,importance
ENSG00000167608.12,0.011240887
ENSG00000166396.13,0.0112403855
ENSG00000162104.10,0.011238119
ENSG00000012171.20,0.01123463
ENSG00000229544.9,0.011233104
ENSG00000262655.4,0.011232082
ENSG00000164035.10,0.011227491
ENSG00000104237.11,0.011217272
ENSG00000136689.19,0.011217226
ENSG00000242574.9,0.011207861
ENSG00000123975.5,0.011202447
ENSG00000260260.1,0.011197339
ENSG00000184500.16,0.011195281
ENSG00000131748.16,0.011194527
ENSG00000137033.11,0.011193426
ENSG00000203952.9,0.011187851
ENSG00000100300.18,0.011186211
ENSG00000169855.20,0.011179659
ENSG00000258227.7,0.011177762
ENSG00000148175.13,0.011175313
ENSG00000185904.12,0.011172004
ENSG00000167157.11,0.011170079
ENSG00000049283.18,0.011167292
ENSG00000128606.13,0.011159204
ENSG00000118257.17,0.011156483
ENSG00000064763.11,0.011152244
ENSG00000147548.17,0.011149559
ENSG00000108107.15,0.011145409
ENSG00000114805.18,0.011132026
ENSG00000143815.15,0.0111251585
ENSG00000170099.6,0.011120052
ENSG00000166741.8,0.011118432
ENSG00000170989.10,0.011115022
ENSG00000162004.18,0.011105683
ENSG00000153956.16,0.011094633
ENSG00000152076.19,0.011085322
ENSG00000130222.11,0.011082479
ENSG00000143494.15,0.011073971
ENSG00000211659.2,0.011073934
ENSG00000113389.16,0.011072563
ENSG00000138772.13,0.011068356
ENSG00000138356.14,0.011064297
ENSG00000009709.12,0.011057009
ENSG00000176490.5,0.011052349
ENSG00000184347.15,0.011040872
ENSG00000159200.18,0.011038888
ENSG00000043355.12,0.011038008
ENSG00000072210.19,0.011028881
ENSG00000130821.17,0.01102819
ENSG00000143878.10,0.011026572
ENSG00000264230.9,0.011022563
ENSG00000124126.14,0.0110052265
ENSG00000181788.4,0.0110039115
ENSG00000144868.14,0.010996191
ENSG00000147813.16,0.01099575
ENSG00000182795.13,0.010987243
ENSG00000108298.12,0.01098069
ENSG00000111052.7,0.0109800305
ENSG00000221869.5,0.01097824
ENSG00000164292.13,0.010977832
ENSG00000197172.10,0.010977183
ENSG00000001561.7,0.010969621
ENSG00000141753.7,0.010969432
ENSG00000177465.4,0.010966981
ENSG00000105877.18,0.010966835
ENSG00000100095.19,0.010953655
ENSG00000168071.22,0.010942618
ENSG00000066336.12,0.010941286
ENSG00000163629.13,0.010939951
ENSG00000105989.10,0.010930578
ENSG00000167900.12,0.010930402
ENSG00000140545.15,0.010928473
ENSG00000165140.11,0.010927658
ENSG00000205413.8,0.010919581
ENSG00000250786.2,0.010918478
ENSG00000166341.8,0.010914991
ENSG00000100852.13,0.010904624
ENSG00000184828.10,0.010904183
ENSG00000211964.3,0.0109031545
ENSG00000101298.15,0.010887376
ENSG00000104368.19,0.010886775
ENSG00000148053.17,0.0108863935
ENSG00000250479.9,0.01088429
ENSG00000006468.14,0.010878673
ENSG00000141668.10,0.010871397
ENSG00000169604.20,0.010866054
ENSG00000105290.13,0.01086431
ENSG00000133135.14,0.010853279
ENSG00000108244.17,0.010850098
ENSG00000240184.7,0.01084941
ENSG00000156076.10,0.010847235
ENSG00000131941.8,0.010847187
ENSG00000170579.17,0.010839707
ENSG00000225630.1,0.010833449
ENSG00000248360.7,0.01082474
ENSG00000187720.14,0.010813337
ENSG00000137449.17,0.010811651
ENSG00000145703.16,0.010810092
ENSG00000102878.17,0.010804997
ENSG00000150625.16,0.010803438
ENSG00000155511.18,0.010802498
ENSG00000100097.12,0.010800365
ENSG00000105559.12,0.010799115
ENSG00000230006.7,0.010797544
ENSG00000173372.17,0.010795552
ENSG00000087077.14,0.01079154
ENSG00000172057.10,0.010788392
ENSG00000170312.16,0.010786804
ENSG00000164694.17,0.010779238
ENSG00000108021.20,0.010777608
ENSG00000196091.15,0.010772421
ENSG00000180891.13,0.010772324
ENSG00000173210.20,0.010770863
ENSG00000100342.21,0.010767375
ENSG00000184731.6,0.010764238
ENSG00000106809.11,0.010762296
ENSG00000151726.15,0.010753376
ENSG00000169435.14,0.010752604
ENSG00000128268.12,0.010740778
ENSG00000158164.7,0.010740704
ENSG00000049449.10,0.010736936
ENSG00000189159.16,0.010730677
ENSG00000142552.8,0.010727712
ENSG00000104419.17,0.010721478
ENSG00000174807.4,0.0107170325
ENSG00000154856.13,0.010715879
ENSG00000013297.12,0.010708038
ENSG00000162409.11,0.0107075935
ENSG00000020633.19,0.010705285
ENSG00000143401.15,0.0106933145
ENSG00000168785.8,0.010690527
ENSG00000021645.20,0.010683777
ENSG00000124466.9,0.010677888
ENSG00000196092.14,0.010673267
ENSG00000106819.13,0.010663036
ENSG00000129167.9,0.0106597375
ENSG00000154478.4,0.01065867
ENSG00000091947.10,0.010658604
ENSG00000237807.4,0.010657178
ENSG00000160255.18,0.010649837
ENSG00000211642.3,0.010644036
ENSG00000171004.18,0.010635724
ENSG00000137936.18,0.01063549
ENSG00000134240.12,0.010631358
ENSG00000148468.17,0.01062834
ENSG00000196154.12,0.010626761
ENSG00000129514.8,0.010624715
ENSG00000166710.21,0.010608201
ENSG00000055732.13,0.010607795
ENSG00000178695.6,0.010606241
ENSG00000131401.11,0.0106039
ENSG00000231367.6,0.010600374
ENSG00000171316.12,0.010598141
ENSG00000177614.11,0.010587479
ENSG00000018625.15,0.010580172
ENSG00000068078.20,0.010566561
ENSG00000152377.14,0.010560159
ENSG00000184226.15,0.010559499
ENSG00000167107.13,0.010535767
ENSG00000204525.17,0.010533456
ENSG00000168961.17,0.010515002
ENSG00000138759.19,0.010513213
ENSG00000149554.13,0.010509338
ENSG00000075223.14,0.010506995
ENSG00000176971.4,0.010503299
ENSG00000177409.12,0.010496204
ENSG00000101003.10,0.01049449
ENSG00000118503.15,0.010491745
ENSG00000188505.5,0.010488515
ENSG00000188783.6,0.01048477
ENSG00000203760.9,0.0104840435
ENSG00000143416.21,0.010478754
ENSG00000130720.13,0.010467855
ENSG00000122870.12,0.010465885
ENSG00000109805.10,0.010457009
ENSG00000113296.14,0.01045436
ENSG00000108375.13,0.0104487855
ENSG00000151718.16,0.0104476595
ENSG00000117983.17,0.010444833
ENSG00000176406.23,0.010443978
ENSG00000077984.6,0.010438643
ENSG00000116985.12,0.010422928
ENSG00000141401.12,0.010417893
ENSG00000143867.7,0.0104127135
ENSG00000026508.20,0.010410762
ENSG00000167749.11,0.010394154
ENSG00000169896.18,0.010388776
ENSG00000198146.4,0.010384381
ENSG00000272335.1,0.010383658
ENSG00000123146.20,0.010377471
ENSG00000105835.12,0.010375742
ENSG00000154229.12,0.010375637
ENSG00000105880.7,0.0103718545
ENSG00000177606.8,0.010371385
ENSG00000156463.18,0.010364146
ENSG00000170549.4,0.010357202
ENSG00000272405.1,0.010350031
ENSG00000131203.13,0.010349727
ENSG00000259439.2,0.0103491675
ENSG00000136002.20,0.010346353
ENSG00000060718.22,0.01034361
ENSG00000121101.16,0.010341248
ENSG00000177989.13,0.010338916
ENSG00000162931.12,0.01033814
ENSG00000177706.9,0.010334536
ENSG00000005513.10,0.010331898
ENSG00000175592.9,0.010320789
ENSG00000127990.19,0.010317355
ENSG00000163517.15,0.010311748
ENSG00000070190.13,0.010309763
ENSG00000110042.8,0.010297911
ENSG00000149243.16,0.010297827
ENSG00000163064.7,0.010290793
ENSG00000156398.13,0.010288196
ENSG00000102554.14,0.010286529
ENSG00000124006.15,0.0102860825
ENSG00000101417.12,0.0102816
ENSG00000118495.20,0.010279522
ENSG00000196735.13,0.010278629
ENSG00000249669.10,0.010275942
ENSG00000096433.11,0.010272688
ENSG00000175315.3,0.010262288
ENSG00000115163.15,0.010260283
ENSG00000003989.18,0.010259985
ENSG00000121742.19,0.010259227
ENSG00000087494.16,0.010255735
ENSG00000228639.8,0.010253893
ENSG00000164114.19,0.010252367
ENSG00000145349.17,0.010249699
ENSG00000054179.12,0.010246156
ENSG00000204019.5,0.01023521
ENSG00000146038.12,0.010225433
ENSG00000196507.11,0.0102242045
ENSG00000129993.15,0.010224182
ENSG00000179066.8,0.010218966
ENSG00000105088.8,0.010208909
ENSG00000064886.14,0.010207213
ENSG00000204421.3,0.010207155
ENSG00000148516.22,0.010205834
ENSG00000116260.17,0.010197519
ENSG00000231475.3,0.010193962
ENSG00000167034.10,0.010180614
ENSG00000150593.18,0.010180411
ENSG00000172817.4,0.010178278
ENSG00000138755.6,0.010173983
ENSG00000008517.18,0.010172298
ENSG00000129116.19,0.010169704
ENSG00000072274.13,0.010167412
ENSG00000092929.12,0.010166844
ENSG00000211599.2,0.010166522
ENSG00000117020.18,0.010153835
ENSG00000144476.6,0.01015275
ENSG00000169851.15,0.010151258
ENSG00000164932.13,0.010148907
ENSG00000003249.15,0.010145314
ENSG00000110002.16,0.010141465
ENSG00000187957.8,0.010135068
ENSG00000112685.14,0.010127196
ENSG00000115257.15,0.010126164
ENSG00000002726.21,0.010123712
ENSG00000097096.9,0.010123014
ENSG00000143882.12,0.0101181585
ENSG00000151790.9,0.010115824
ENSG00000069011.16,0.010109212
ENSG00000255690.3,0.0100804325
ENSG00000171444.18,0.010078058
ENSG00000065361.16,0.010077835
ENSG00000005001.10,0.010071584
ENSG00000119900.9,0.010060465
ENSG00000137801.11,0.010060391
ENSG00000008441.18,0.010037075
ENSG00000142798.20,0.010032617
ENSG00000101846.8,0.010027285
ENSG00000103569.10,0.010027041
ENSG00000116824.5,0.010026208
ENSG00000151150.22,0.01001866
ENSG00000178935.5,0.010016805
ENSG00000166851.15,0.010010959
ENSG00000090013.11,0.010007024
ENSG00000121005.9,0.009996957
ENSG00000130005.13,0.009988452
ENSG00000167508.12,0.009965396
ENSG00000186081.12,0.009965382
ENSG00000173404.5,0.009963575
ENSG00000138795.10,0.009958516
ENSG00000183742.13,0.009957065
ENSG00000166743.9,0.009955764
ENSG00000124212.6,0.009954585
ENSG00000152952.12,0.0099498145
ENSG00000135913.11,0.009942167
ENSG00000011426.11,0.009935841
ENSG00000227097.5,0.009930306
ENSG00000162552.15,0.009929202
ENSG00000171867.17,0.0099231675
ENSG00000198744.5,0.009921053
ENSG00000182568.17,0.009921022
ENSG00000131746.13,0.009909562
ENSG00000106066.15,0.009906343
ENSG00000132164.10,0.009906072
ENSG00000158270.12,0.0099044405
ENSG00000188959.9,0.009901273
ENSG00000187210.14,0.009885168
ENSG00000196932.12,0.009882542
ENSG00000170153.11,0.00988131
ENSG00000111913.20,0.009878435
ENSG00000198648.11,0.0098624
ENSG00000134755.17,0.009860997
ENSG00000141232.5,0.00986077
ENSG00000147234.10,0.009858553
ENSG00000158477.7,0.009847464
ENSG00000099337.5,0.009843809
ENSG00000170323.9,0.009843462
ENSG00000132975.8,0.009839645
ENSG00000106823.12,0.009838596
ENSG00000147065.17,0.009835641
ENSG00000163191.6,0.009833641
ENSG00000054938.16,0.009821002
ENSG00000100167.20,0.009811742
ENSG00000165269.13,0.009805725
ENSG00000153993.13,0.009798211
ENSG00000152558.15,0.009795403
ENSG00000179344.16,0.009793378
ENSG00000137507.11,0.009784884
ENSG00000109265.14,0.009783818
ENSG00000171241.9,0.009782767
ENSG00000115758.13,0.009776928
ENSG00000115339.14,0.009774492
ENSG00000170801.10,0.009772788
ENSG00000155380.12,0.009764495
ENSG00000111666.11,0.00976379
ENSG00000156802.13,0.009760386
ENSG00000170500.13,0.009759771
ENSG00000213088.12,0.0097597055
ENSG00000156219.17,0.009756969
ENSG00000155659.15,0.009754326
ENSG00000211685.3,0.0097505385
ENSG00000130558.20,0.00974287
ENSG00000110876.10,0.00974063
ENSG00000274576.2,0.00974005
ENSG00000204592.9,0.009737135
ENSG00000159388.6,0.009737126
ENSG00000184730.11,0.009733015
ENSG00000005243.10,0.009732467
ENSG00000167771.6,0.00972891
ENSG00000204832.10,0.00972779
ENSG00000105707.14,0.009727385
ENSG00000149328.15,0.009726042
ENSG00000133392.18,0.00972554
ENSG00000204175.5,0.009725128
ENSG00000164949.8,0.00972335
ENSG00000182492.16,0.009722199
ENSG00000156735.11,0.009721822
ENSG00000182463.16,0.009719877
ENSG00000106537.8,0.009718344
ENSG00000124935.4,0.009714322
ENSG00000185745.10,0.009713213
ENSG00000137193.14,0.009712042
ENSG00000159189.12,0.009710713
ENSG00000261175.6,0.009703916
ENSG00000101213.7,0.009703024
ENSG00000018510.17,0.009693645
ENSG00000134057.15,0.009691441
ENSG00000133142.18,0.00968509
ENSG00000116031.9,0.009679024
ENSG00000196372.13,0.009678637
ENSG00000115648.14,0.009671944
ENSG00000054598.9,0.00966745
ENSG00000163082.10,0.009667371
ENSG00000069702.11,0.009654726
ENSG00000160716.6,0.009652422
ENSG00000166033.13,0.009648061
ENSG00000175183.10,0.009647022
ENSG00000064205.10,0.00964324
ENSG00000197565.16,0.009642932
ENSG00000104369.5,0.009641646
ENSG00000150594.7,0.009636739
ENSG00000138696.11,0.009635934
ENSG00000163520.14,0.009632865
ENSG00000007237.19,0.009626596
ENSG00000010327.10,0.009624639
ENSG00000159763.4,0.0096178
ENSG00000171199.11,0.009611401
ENSG00000065534.19,0.009606951
ENSG00000169750.9,0.009600057
ENSG00000211974.3,0.009590809
ENSG00000101773.19,0.00958301
ENSG00000181143.15,0.009582173
ENSG00000240694.9,0.009572774
ENSG00000145431.11,0.009570301
ENSG00000204335.4,0.009562928
ENSG00000258986.7,0.00956197
ENSG00000143412.10,0.009560529
ENSG00000138207.14,0.009556782
ENSG00000143153.13,0.009555269
ENSG00000108932.12,0.009553045
ENSG00000154330.13,0.009547126
ENSG00000108576.10,0.009537509
ENSG00000125378.16,0.009537174
ENSG00000130176.8,0.00953386
ENSG00000079385.23,0.009526263
ENSG00000164125.16,0.009525181
ENSG00000170011.14,0.009521414
ENSG00000234918.1,0.009518705
ENSG00000185052.12,0.009517632
ENSG00000100979.15,0.009515178
ENSG00000101194.18,0.009513038
ENSG00000110811.20,0.009507513
ENSG00000147535.17,0.009507148
ENSG00000136840.19,0.009499255
ENSG00000108846.16,0.009496955
ENSG00000287853.1,0.009495574
ENSG00000230937.12,0.009495346
ENSG00000137809.17,0.009495165
ENSG00000130829.18,0.009493494
ENSG00000136928.7,0.0094889905
ENSG00000237973.1,0.009483357
ENSG00000072858.11,0.009479484
ENSG00000162745.10,0.00947917
ENSG00000175567.11,0.009477135
ENSG00000198353.8,0.009475505
ENSG00000151914.20,0.009468715
ENSG00000112936.19,0.009461575
ENSG00000143409.15,0.009460782
ENSG00000143452.16,0.009459417
ENSG00000148848.14,0.00945428
ENSG00000102409.10,0.009446679
ENSG00000159335.18,0.009445667
ENSG00000160606.11,0.009444717
ENSG00000119938.9,0.009442574
ENSG00000206337.12,0.009436466
ENSG00000171714.12,0.00943429
ENSG00000143387.14,0.009427559
ENSG00000105929.16,0.009420345
ENSG00000123908.12,0.009419213
ENSG00000269404.7,0.0094097685
ENSG00000211973.2,0.009408193
ENSG00000080200.10,0.009407994
ENSG00000046653.15,0.009395407
ENSG00000184371.14,0.00939021
ENSG00000180616.9,0.009389935
ENSG00000134775.15,0.009385472
ENSG00000117122.14,0.009375424
ENSG00000173369.17,0.0093734795
ENSG00000185551.15,0.009370961
ENSG00000116729.14,0.009368146
ENSG00000122641.11,0.00933234
ENSG00000277147.6,0.009331772
ENSG00000144619.15,0.009317968
ENSG00000075461.6,0.009312199
ENSG00000167306.20,0.009305099
ENSG00000100170.10,0.009297239
ENSG00000107796.13,0.009293236
ENSG00000260807.7,0.009288861
ENSG00000130487.9,0.009274461
ENSG00000056736.10,0.0092713535
ENSG00000065717.15,0.009269241
ENSG00000162733.19,0.009264372
ENSG00000121064.13,0.009260592
ENSG00000129151.9,0.009256225
ENSG00000134202.11,0.009242184
ENSG00000237988.5,0.009240114
ENSG00000117407.17,0.009232318
ENSG00000091490.11,0.009225476
ENSG00000165186.12,0.0092060855
ENSG00000129437.11,0.009197174
ENSG00000121898.13,0.009195918
ENSG00000163083.6,0.009193697
ENSG00000138735.16,0.009190044
ENSG00000174099.12,0.009188838
ENSG00000069482.7,0.009184275
ENSG00000189056.14,0.009183283
ENSG00000091138.13,0.009182901
ENSG00000211962.2,0.0091826245
ENSG00000028137.19,0.009179942
ENSG00000012779.11,0.0091759395
ENSG00000114812.13,0.009168219
ENSG00000211950.2,0.009167784
ENSG00000170921.15,0.009164875
ENSG00000076716.9,0.009164554
ENSG00000164638.10,0.009162851
ENSG00000143546.10,0.009160953
ENSG00000240382.3,0.009159933
ENSG00000103460.17,0.009148328
ENSG00000197774.13,0.009143759
ENSG00000130038.10,0.009143009
ENSG00000133069.17,0.00914047
ENSG00000105825.14,0.0091306
ENSG00000159307.19,0.009127462
ENSG00000236313.1,0.009120882
ENSG00000211668.2,0.009110242
ENSG00000226777.7,0.009108996
ENSG00000145423.5,0.009094687
ENSG00000129946.10,0.009091044
ENSG00000106236.4,0.009089648
ENSG00000000003.15,0.009088504
ENSG00000171903.16,0.009081576
ENSG00000169035.12,0.009078628
ENSG00000241361.8,0.009074967
ENSG00000211935.3,0.009073092
ENSG00000145623.13,0.009072631
ENSG00000068650.18,0.009064537
ENSG00000149927.18,0.009061691
ENSG00000223764.2,0.009058048
ENSG00000137198.10,0.009050208
ENSG00000174307.7,0.009038683
ENSG00000148219.17,0.009029668
ENSG00000177679.16,0.009024273
ENSG00000180596.7,0.00902045
ENSG00000114529.13,0.009010307
ENSG00000156650.14,0.0090075685
ENSG00000162595.7,0.009005157
ENSG00000172292.15,0.009004091
ENSG00000134955.12,0.008994467
ENSG00000141384.13,0.008984596
ENSG00000182175.14,0.008984547
ENSG00000204681.11,0.008980287
ENSG00000167549.18,0.0089790225
ENSG00000101311.16,0.008973274
ENSG00000204710.2,0.008965608
ENSG00000149809.16,0.00896197
ENSG00000104381.14,0.008954153
ENSG00000184588.18,0.008952506
ENSG00000196440.11,0.008952123
ENSG00000131477.11,0.008945686
ENSG00000198759.12,0.008945251
ENSG00000180730.5,0.008944355
ENSG00000170558.10,0.008943612
ENSG00000103485.19,0.008933396
ENSG00000075618.18,0.008929017
ENSG00000211655.3,0.008917117
ENSG00000103254.10,0.008904733
ENSG00000198691.13,0.008894362
ENSG00000134762.17,0.008894305
ENSG00000151651.16,0.008889855
ENSG00000103024.7,0.008885594
ENSG00000162755.14,0.008881211
ENSG00000107281.10,0.008877351
ENSG00000167619.13,0.008867981
ENSG00000118971.9,0.008865488
ENSG00000085265.11,0.008857052
ENSG00000088836.14,0.008841383
ENSG00000118898.16,0.008841303
ENSG00000173809.18,0.008839194
ENSG00000252621.1,0.008816151
ENSG00000211941.3,0.008812389
ENSG00000132000.13,0.008811607
ENSG00000050344.9,0.008809787
ENSG00000167702.13,0.008804976
ENSG00000170962.13,0.008796798
ENSG00000105971.15,0.008796744
ENSG00000141449.15,0.008793779
ENSG00000166501.14,0.008791332
ENSG00000034510.6,0.008769588
ENSG00000086570.12,0.008758495
ENSG00000134258.17,0.008745779
ENSG00000134317.18,0.008742145
ENSG00000162174.12,0.0087417085
ENSG00000169436.17,0.008731859
ENSG00000203805.11,0.00872897
ENSG00000109321.11,0.008726847
ENSG00000141337.12,0.008723747
ENSG00000230257.5,0.008717764
ENSG00000204385.13,0.008709162
ENSG00000065371.17,0.008704272
ENSG00000029559.7,0.008700794
ENSG00000243290.3,0.008695576
ENSG00000229314.5,0.008691729
ENSG00000156689.7,0.008689963
ENSG00000138944.8,0.008687824
ENSG00000249992.2,0.008671728
ENSG00000197471.12,0.008668365
ENSG00000090006.18,0.0086664595
ENSG00000041353.10,0.008626959
ENSG00000211637.2,0.008626033
ENSG00000175793.12,0.008624908
ENSG00000007062.12,0.0086211385
ENSG00000145555.15,0.008620794
ENSG00000178776.5,0.008617037
ENSG00000138180.16,0.008613104
ENSG00000175602.4,0.008612167
ENSG00000229754.1,0.008602314
ENSG00000181104.7,0.008601524
ENSG00000123338.13,0.008601492
ENSG00000162645.13,0.0085969
ENSG00000101680.15,0.0085943965
ENSG00000162878.13,0.008594007
ENSG00000087842.11,0.008588439
ENSG00000107130.10,0.008587765
ENSG00000117394.24,0.008586627
ENSG00000276775.1,0.00858658
ENSG00000099219.14,0.008585746
ENSG00000185442.13,0.008576621
ENSG00000072818.12,0.008571767
ENSG00000151208.17,0.0085633015
ENSG00000182985.18,0.008562037
ENSG00000124882.4,0.008557224
ENSG00000237442.3,0.008544591
ENSG00000158966.16,0.008530911
ENSG00000029153.14,0.008516562
ENSG00000276600.5,0.008514753
ENSG00000122591.12,0.0085056145
ENSG00000214100.8,0.008499485
ENSG00000268089.3,0.0084984265
ENSG00000047457.14,0.008492875
ENSG00000013583.10,0.008486616
ENSG00000164106.8,0.0084838085
ENSG00000196090.12,0.0084825065
ENSG00000185479.6,0.008480373
ENSG00000155760.2,0.0084773125
ENSG00000232040.4,0.008475691
ENSG00000111335.13,0.008474743
ENSG00000180530.11,0.008470472
ENSG00000212907.2,0.008460782
ENSG00000183580.10,0.008460024
ENSG00000116711.10,0.0084541915
ENSG00000145632.15,0.008450842
ENSG00000237515.9,0.008449418
ENSG00000140287.11,0.008448678
ENSG00000133985.3,0.008442191
ENSG00000139329.5,0.008442007
ENSG00000211972.2,0.0084398305
ENSG00000122756.15,0.008438632
ENSG00000090539.15,0.008435449
ENSG00000133328.4,0.008434951
ENSG00000132563.16,0.008434598
ENSG00000240864.3,0.0084235
ENSG00000151388.11,0.008420152
ENSG00000211658.2,0.008419434
ENSG00000136490.9,0.008419344
ENSG00000130193.8,0.008419226
ENSG00000214530.9,0.008416901
ENSG00000171451.14,0.008415222
ENSG00000079308.19,0.008414641
ENSG00000079156.17,0.00841193
ENSG00000143632.14,0.008411029
ENSG00000169900.8,0.008408964
ENSG00000183935.5,0.008406029
ENSG00000189377.9,0.008404887
ENSG00000120915.14,0.008399676
ENSG00000064989.13,0.008396072
ENSG00000176597.12,0.008388619
ENSG00000160593.19,0.008387087
ENSG00000213694.6,0.008383735
ENSG00000134954.14,0.00838367
ENSG00000147255.19,0.008382882
ENSG00000128283.7,0.008376872
ENSG00000105976.16,0.008375982
ENSG00000012660.14,0.008375226
ENSG00000109436.8,0.008372129
ENSG00000244437.1,0.008344859
ENSG00000120262.10,0.008338707
ENSG00000016402.13,0.008334779
ENSG00000173432.12,0.008329759
ENSG00000146530.14,0.008327315
ENSG00000109472.14,0.008317301
ENSG00000270550.1,0.008311647
ENSG00000080573.7,0.0083071245
ENSG00000165124.18,0.008300134
ENSG00000187097.13,0.00829754
ENSG00000244486.9,0.00829325
ENSG00000211638.2,0.008290743
ENSG00000152527.14,0.008287272
ENSG00000143320.9,0.00828436
ENSG00000089127.14,0.0082761645
ENSG00000106123.12,0.008275515
ENSG00000124813.23,0.0082723405
ENSG00000129675.16,0.008269475
ENSG00000019169.10,0.008269031
ENSG00000141526.17,0.008268529
ENSG00000094804.12,0.0082654515
ENSG00000164326.5,0.008264939
ENSG00000100003.18,0.008260656
ENSG00000163513.19,0.008258841
ENSG00000243649.9,0.008249461
ENSG00000228594.4,0.008249008
ENSG00000091656.19,0.008248542
ENSG00000162772.17,0.008247987
ENSG00000152894.15,0.008246229
ENSG00000152953.13,0.008245674
ENSG00000137642.13,0.008244711
ENSG00000278318.5,0.008243245
ENSG00000105894.12,0.008241841
ENSG00000147443.13,0.008239168
ENSG00000134668.12,0.008237056
ENSG00000286042.1,0.008234294
ENSG00000147381.11,0.0082303705
ENSG00000168502.17,0.008217083
ENSG00000176463.14,0.008213844
ENSG00000157601.14,0.008212236
ENSG00000087303.18,0.0082092965
ENSG00000166535.20,0.008200728
ENSG00000188488.14,0.008196168
ENSG00000114248.10,0.008194736
ENSG00000007908.16,0.008188956
ENSG00000139631.19,0.0081878435
ENSG00000104783.14,0.008185268
ENSG00000071575.11,0.008183975
ENSG00000115267.8,0.0081835175
ENSG00000154099.18,0.008181622
ENSG00000007402.12,0.008181007
ENSG00000162458.13,0.008180668
ENSG00000140519.14,0.0081793945
ENSG00000149256.16,0.008177353
ENSG00000204642.14,0.008161174
ENSG00000101447.15,0.008155846
ENSG00000123560.14,0.008153286
ENSG00000161798.7,0.0081530325
ENSG00000162545.6,0.008149113
ENSG00000108950.12,0.008147363
ENSG00000198786.2,0.008146449
ENSG00000143590.14,0.008146226
ENSG00000173705.9,0.00814451
ENSG00000079435.10,0.008143023
ENSG00000211592.8,0.008138833
ENSG00000174804.4,0.008137796
ENSG00000157992.12,0.0081373025
ENSG00000164308.17,0.008136796
ENSG00000149781.13,0.0081363665
ENSG00000082074.19,0.008128876
ENSG00000179862.7,0.008128043
ENSG00000163364.10,0.008126444
ENSG00000152661.9,0.008118616
ENSG00000139263.12,0.008114899
ENSG00000215252.11,0.008113581
ENSG00000157827.20,0.00809732
ENSG00000184058.14,0.008087043
ENSG00000078081.8,0.008086823
ENSG00000181885.18,0.008077141
ENSG00000095713.14,0.008075278
ENSG00000081051.8,0.008068135
ENSG00000137628.17,0.008067741
ENSG00000204264.12,0.0080669345
ENSG00000160712.13,0.008064876
ENSG00000162069.16,0.008059085
ENSG00000198729.5,0.008055931
ENSG00000130592.17,0.008042888
ENSG00000211445.12,0.008041182
ENSG00000134909.18,0.008041071
ENSG00000111275.13,0.008037227
ENSG00000102024.18,0.0080326125
ENSG00000180354.16,0.008031937
ENSG00000143119.14,0.008027852
ENSG00000145244.12,0.00802637
ENSG00000112981.5,0.008019623
ENSG00000108924.14,0.008009652
ENSG00000225972.1,0.008008856
ENSG00000163359.16,0.008004611
ENSG00000112964.14,0.007996715
ENSG00000164181.14,0.007996373
ENSG00000172602.11,0.007989152
ENSG00000169442.9,0.007985641
ENSG00000136514.3,0.00798508
ENSG00000108852.15,0.007979916
ENSG00000137440.5,0.007979179
ENSG00000188153.14,0.007973638
ENSG00000166016.6,0.007971362
ENSG00000111344.11,0.007964596
ENSG00000105372.8,0.007964584
ENSG00000273472.1,0.007958461
ENSG00000110344.10,0.007958424
ENSG00000269113.4,0.007957743
ENSG00000163993.7,0.0079572555
ENSG00000115415.20,0.007953217
ENSG00000102935.12,0.007950534
ENSG00000110400.11,0.007947556
ENSG00000186185.14,0.007943044
ENSG00000135069.14,0.007940081
ENSG00000099769.6,0.007937829
ENSG00000138642.15,0.007936355
ENSG00000171222.10,0.007932879
ENSG00000210082.2,0.007931959
ENSG00000148513.18,0.0079318145
ENSG00000249661.1,0.0079297
ENSG00000119917.14,0.0079289805
ENSG00000104415.14,0.007924056
ENSG00000109062.12,0.007918431
ENSG00000198899.2,0.007918283
ENSG00000157168.20,0.007917836
ENSG00000130508.11,0.007912201
ENSG00000168685.15,0.00789588
ENSG00000160188.10,0.007882986
ENSG00000163141.20,0.007882206
ENSG00000091136.15,0.007877833
ENSG00000116661.11,0.007873457
ENSG00000100196.11,0.007867
ENSG00000211677.2,0.007862625
ENSG00000179954.16,0.007861632
ENSG00000092853.14,0.007857857
ENSG00000149451.18,0.007842695
ENSG00000171843.17,0.007840017
ENSG00000050165.18,0.007831088
ENSG00000122025.15,0.007819651
ENSG00000197119.13,0.00781547
ENSG00000211689.7,0.0078120437
ENSG00000140968.11,0.007811029
ENSG00000113594.10,0.00780845
ENSG00000167889.13,0.0078068897
ENSG00000120278.16,0.0077999304
ENSG00000270547.6,0.0077944477
ENSG00000164099.3,0.007793965
ENSG00000115825.11,0.0077935434
ENSG00000165030.4,0.007791588
ENSG00000197888.2,0.0077898386
ENSG00000121039.10,0.0077863913
ENSG00000164404.8,0.007775832
ENSG00000104140.7,0.007771483
ENSG00000139146.14,0.0077692326
ENSG00000168386.18,0.0077670296
ENSG00000280916.2,0.007766163
ENSG00000103253.19,0.0077622095
ENSG00000116299.17,0.007762164
ENSG00000177283.7,0.0077510513
ENSG00000154277.13,0.007750951
ENSG00000122188.13,0.0077491957
ENSG00000185811.19,0.0077477284
ENSG00000115165.10,0.007745248
ENSG00000224650.2,0.0077387365
ENSG00000150471.16,0.007738226
